Id;pais;provincia_departamento;ciudad;property_type;operation_type;rooms;bedrooms;bathrooms;surface_total;currency;price
20909;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;4;3;2;78;USD;125000
20910;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;3;98;USD;209194
20911;Argentina;Capital Federal;Palermo;Departamento;Venta;5;4;4;220;USD;900000
20912;Argentina;Buenos Aires Interior;Bahia Blanca;Departamento;Venta;4;3;1;91;USD;105000
20913;Colombia;Antioquia;Envigado;Apartamento;Venta;3;3;2;101;USD;112854
20914;Argentina;Capital Federal;Palermo;Departamento;Venta;4;3;2;75;USD;235000
20915;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;270;USD;399119
20916;Argentina;Capital Federal;Recoleta;Departamento;Venta;2;1;1;59;USD;120000
20917;Argentina;Capital Federal;Belgrano;Departamento;Venta;2;1;1;35;USD;109000
20918;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Departamento;Venta;2;1;1;55;USD;100000
20919;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;1;70;USD;129900
20920;Argentina;Santa Fe;Rosario;Departamento;Venta;3;2;1;70;USD;185000
20921;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;34;USD;49500
20922;Colombia;Valle del Cauca;Cali;Apartamento;Venta;2;2;2;50;USD;33031
20923;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;2;1;1;37;USD;94500
20924;Argentina;Capital Federal;Recoleta;Departamento;Venta;1;1;1;26;USD;89000
20925;Argentina;Capital Federal;Barrio Norte;Departamento;Venta;6;4;2;161;USD;470000
20926;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;2;60;USD;42664
20927;Argentina;Capital Federal;Palermo;Departamento;Venta;5;4;3;250;USD;950000
20928;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;85;USD;143132
20929;Argentina;Capital Federal;Tribunales;Departamento;Venta;4;2;2;92;USD;165000
20930;Argentina;Capital Federal;Balvanera;Departamento;Venta;3;2;1;61;USD;130000
20931;Argentina;Santa Fe;Rosario;Departamento;Venta;3;2;1;40;USD;78000
20932;Argentina;Capital Federal;Barrio Norte;Departamento;Venta;3;2;1;83;USD;179900
20933;Argentina;Bs.As. G.B.A. Zona Norte;Malvinas Argentinas;Departamento;Venta;2;1;1;34;USD;42000
20934;Colombia;Atlantico;Barranquilla;Apartamento;Venta;3;3;2;63;USD;44041
20935;Argentina;Bs.As. G.B.A. Zona Oeste;Tres de Febrero;Departamento;Venta;1;1;1;32;USD;20000
20936;Argentina;Bs.As. G.B.A. Zona Oeste;La Matanza;Departamento;Venta;2;1;1;32;USD;43000
20937;Argentina;Capital Federal;Belgrano;Departamento;Venta;1;1;1;35;USD;97000
20938;Argentina;Santa Fe;Rosario;Departamento;Venta;5;3;2;96;USD;150000
20939;Colombia;Risaralda;Pereira;Apartamento;Venta;3;3;2;156;USD;107349
20940;Colombia;Antioquia;Bello;Apartamento;Venta;3;3;2;52;USD;43765
20941;Argentina;Capital Federal;Caballito;Departamento;Venta;2;1;1;42;USD;100000
20942;Argentina;Bs.As. G.B.A. Zona Sur;Berazategui;Departamento;Venta;3;2;1;49;USD;75000
20943;Argentina;Bs.As. G.B.A. Zona Norte;Pilar;Departamento;Venta;3;2;1;65;USD;105000
20944;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;2;49;USD;44041
20945;Argentina;Bs.As. G.B.A. Zona Norte;General San Martin;Departamento;Venta;2;1;1;50;USD;85000
20946;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Departamento;Venta;2;1;1;54;USD;65000
20947;Argentina;Capital Federal;Palermo;Departamento;Venta;2;1;1;50;USD;148000
20948;Argentina;Capital Federal;Palermo;Departamento;Venta;6;4;3;347;USD;2200000
20949;Argentina;Capital Federal;Once;Departamento;Venta;2;1;1;38;USD;68000
20950;Argentina;Capital Federal;Belgrano;Departamento;Venta;3;2;1;80;USD;349000
20951;Argentina;Bs.As. G.B.A. Zona Oeste;La Matanza;Departamento;Venta;4;3;1;75;USD;88000
20952;Argentina;Bs.As. G.B.A. Zona Norte;Tigre;Departamento;Venta;2;1;1;48;USD;179000
20953;Argentina;Buenos Aires Costa Atlantica;Pinamar;Departamento;Venta;2;1;1;47;USD;115000
20954;Argentina;Capital Federal;Constitucion;Departamento;Venta;4;2;2;70;USD;125000
20955;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;42;USD;49900
20956;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;37;USD;49900
20957;Colombia;Valle del Cauca;Cali;Apartamento;Venta;2;2;2;102;USD;118635
20958;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;2;126;USD;68814
20959;Colombia;Atlantico;Barranquilla;Apartamento;Venta;3;3;3;213;USD;176163
20960;Argentina;Santa Fe;Rosario;Departamento;Venta;1;1;1;35;USD;100000
20961;Argentina;Capital Federal;Recoleta;Departamento;Venta;2;1;1;55;USD;207000
20962;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Departamento;Venta;2;1;1;40;USD;67000
20963;Argentina;Bs.As. G.B.A. Zona Oeste;Hurlingham;Departamento;Venta;3;2;1;70;USD;85000
20964;Argentina;Capital Federal;Parque Centenario;Departamento;Venta;2;1;1;37;USD;85000
20965;Argentina;Capital Federal;Pompeya;Departamento;Venta;2;1;1;29;USD;59900
20966;Argentina;Capital Federal;Almagro;Departamento;Venta;4;3;3;101;USD;230000
20967;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;59;USD;71566
20968;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;2;73;USD;105973
20969;Argentina;Capital Federal;Palermo;Departamento;Venta;3;2;2;90;USD;233000
20970;Argentina;Bs.As. G.B.A. Zona Oeste;Moran;Departamento;Venta;3;2;1;63;USD;88000
20971;Argentina;Capital Federal;Palermo;Departamento;Venta;2;1;1;39;USD;142000
20972;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;1;70;USD;129900
20973;Colombia;Antioquia;Bello;Apartamento;Venta;3;3;2;64;USD;72667
20974;Colombia;Antioquia;Bello;Apartamento;Venta;3;3;2;53;USD;48170
20975;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;3;117;USD;88081
20976;Argentina;Buenos Aires Interior;Bahia Blanca;Departamento;Venta;3;2;1;80;USD;75000
20977;Argentina;Capital Federal;Constitucion;Departamento;Venta;3;2;1;57;USD;72000
20978;Argentina;Capital Federal;Coghlan;Departamento;Venta;4;3;2;80;USD;238000
20979;Argentina;Capital Federal;Belgrano;Departamento;Venta;2;1;1;42;USD;160000
20980;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;2;1;1;50;USD;129000
20981;Colombia;Valle del Cauca;Cali;Apartamento;Venta;2;2;2;64;USD;64685
20982;Argentina;Capital Federal;Palermo;Departamento;Venta;1;1;1;29;USD;128555
20983;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;48;USD;60000
20984;Argentina;Bs.As. G.B.A. Zona Norte;Vicente Lopez;Departamento;Venta;4;3;1;63;USD;115000
20985;Argentina;Capital Federal;Parque Chas;Departamento;Venta;2;1;1;45;USD;85000
20986;Argentina;Capital Federal;Palermo;Departamento;Venta;6;3;2;304;USD;1480000
20987;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;45;USD;84900
20988;Colombia;Atlantico;Barranquilla;Apartamento;Venta;1;1;1;44;USD;33031
20989;Colombia;Cundinamarca;Tabio;Apartamento;Venta;3;3;2;88;USD;66061
20990;Colombia;Antioquia;Envigado;Apartamento;Venta;3;3;2;89;USD;96339
20991;Argentina;Capital Federal;Barrio Norte;Departamento;Venta;5;3;3;133;USD;370000
20992;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;2;103;USD;81200
20993;Argentina;Capital Federal;San Nicolas;Departamento;Venta;2;1;1;35;USD;98000
20994;Argentina;Capital Federal;Belgrano;Departamento;Venta;5;4;4;192;USD;860000
20995;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;34;USD;47000
20996;Colombia;Cundinamarca;Chia;Apartamento;Venta;3;3;2;92;USD;112854
20997;Argentina;Bs.As. G.B.A. Zona Norte;San Miguel;Departamento;Venta;2;1;1;47;USD;59000
20998;Colombia;Antioquia;Medellin;Apartamento;Venta;3;3;3;123;USD;212731
20999;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;4;4;3;126;USD;116983
21000;Argentina;Capital Federal;Nunez;Departamento;Venta;2;1;1;52;USD;155000
21001;Argentina;Santa Fe;Rosario;Departamento;Venta;3;2;2;56;USD;210000
21002;Colombia;Antioquia;Medellin;Apartamento;Venta;3;3;2;90;USD;81200
21003;Argentina;Capital Federal;Recoleta;Departamento;Venta;1;1;1;43;USD;190000
21004;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;2;66;USD;149900
21005;Argentina;Capital Federal;Congreso;Departamento;Venta;2;1;1;35;USD;80000
21006;Argentina;Santa Fe;Rosario;Departamento;Venta;5;3;1;71;USD;105000
21007;Argentina;Capital Federal;Almagro;Departamento;Venta;3;2;1;63;USD;119000
21008;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;123;USD;206441
21009;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;158;USD;228461
21010;Argentina;Capital Federal;Paternal;Departamento;Venta;3;2;1;108;USD;215000
21011;Argentina;Santa Fe;Rosario;Departamento;Venta;3;1;1;50;USD;85000
21012;Argentina;Bs.As. G.B.A. Zona Oeste;Moran;Departamento;Venta;2;1;1;33;USD;59900
21013;Argentina;Capital Federal;Las Canitas;Departamento;Venta;5;4;2;240;USD;850000
21014;Colombia;Risaralda;Pereira;Apartamento;Venta;1;1;2;47;USD;48170
21015;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;3;98;USD;262000
21016;Argentina;Cordoba;Cordoba;Departamento;Venta;2;1;1;54;USD;47000
21017;Argentina;Buenos Aires Costa Atlantica;Pinamar;Departamento;Venta;3;2;2;62;USD;120000
21018;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;3;2;1;45;USD;135000
21019;Colombia;Antioquia;Envigado;Apartamento;Venta;3;3;2;118;USD;70190
21020;Argentina;Capital Federal;Belgrano;Departamento;Venta;1;1;1;26;USD;80000
21021;Argentina;Bs.As. G.B.A. Zona Norte;San Isidro;Departamento;Venta;2;1;1;53;USD;159000
21022;Argentina;Capital Federal;Caballito;Departamento;Venta;2;1;1;28;USD;94900
21023;Colombia;Antioquia;Envigado;Apartamento;Venta;5;5;6;300;USD;269750
21024;Colombia;Antioquia;Medellin;Apartamento;Venta;2;2;1;40;USD;28902
21025;Argentina;Capital Federal;Palermo;Departamento;Venta;4;3;3;134;USD;400000
21026;Argentina;Capital Federal;Puerto Madero;Departamento;Venta;4;3;4;170;USD;850000
21027;Argentina;Capital Federal;Belgrano;Departamento;Venta;2;1;1;52;USD;130000
21028;Argentina;Capital Federal;Coghlan;Departamento;Venta;3;2;1;52;USD;140000
21029;Colombia;Atlantico;Barranquilla;Apartamento;Venta;3;3;2;136;USD;123865
21030;Colombia;Antioquia;Medellin;Apartamento;Venta;3;3;2;92;USD;100468
21031;Argentina;Capital Federal;Recoleta;Departamento;Venta;4;3;3;125;USD;320000
21032;Argentina;Capital Federal;Almagro;Departamento;Venta;2;1;1;29;USD;65000
21033;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;3;169;USD;316543
21034;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;38;USD;77000
21035;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;36;USD;66000
21036;Argentina;Capital Federal;Barracas;Departamento;Venta;4;3;2;90;USD;170000
21037;Argentina;Bs.As. G.B.A. Zona Oeste;Tres de Febrero;Departamento;Venta;3;2;2;140;USD;165000
21038;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;4;3;2;114;USD;175000
21039;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;1;38;USD;80000
21040;Colombia;Valle del Cauca;Cali;Apartamento;Venta;2;2;2;60;USD;46793
21041;Argentina;Buenos Aires Costa Atlantica;San Bernardo;Departamento;Venta;3;2;1;36;USD;59000
21042;Colombia;Antioquia;Medellin;Apartamento;Venta;3;3;2;87;USD;104597
21043;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;2;56;USD;114000
21044;Argentina;Capital Federal;San Telmo;Departamento;Venta;1;1;1;39;USD;103000
21045;Argentina;Capital Federal;Palermo;Departamento;Venta;6;3;3;268;USD;1100000
21046;Argentina;Capital Federal;Palermo;Departamento;Venta;3;2;3;103;USD;390000
21047;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;34;USD;49500
21048;Argentina;Capital Federal;Retiro;Departamento;Venta;1;1;1;31;USD;109500
21049;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;2;74;USD;56427
21050;Argentina;Capital Federal;Recoleta;Departamento;Venta;1;1;1;45;USD;175000
21051;Argentina;Bs.As. G.B.A. Zona Oeste;La Matanza;Departamento;Venta;2;1;1;40;USD;74000
21052;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;1;47;USD;20644
21053;Argentina;Capital Federal;Parque Patricios;Departamento;Venta;1;1;1;45;USD;48000
21054;Argentina;Santa Fe;Rosario;Departamento;Venta;4;2;2;157;USD;550000
21055;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;40;USD;89900
21056;Colombia;Huila;Neiva;Apartamento;Venta;3;3;2;90;USD;41821
21057;Argentina;Capital Federal;Recoleta;Departamento;Venta;4;3;2;170;USD;830000
21058;Argentina;Capital Federal;Barrio Norte;Departamento;Venta;2;1;1;47;USD;135000
21059;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;2;64;USD;38536
21060;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;1;1;1;46;USD;79000
21061;Argentina;Capital Federal;Belgrano;Departamento;Venta;2;1;1;58;USD;170000
21062;Argentina;Bs.As. G.B.A. Zona Oeste;La Matanza;Departamento;Venta;1;1;1;31;USD;75000
21063;Argentina;Bs.As. G.B.A. Zona Sur;Berazategui;Departamento;Venta;3;2;2;122;USD;320000
21064;Colombia;Antioquia;Santafe de Antioquia;Apartamento;Venta;3;3;2;63;USD;55051
21065;Argentina;Capital Federal;Parque Centenario;Departamento;Venta;4;3;1;100;USD;172000
21066;Argentina;Capital Federal;Palermo;Departamento;Venta;1;1;1;42;USD;158000
21067;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;1;1;2;52;USD;112854
21068;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;176;USD;189926
21069;Argentina;Capital Federal;Belgrano;Departamento;Venta;5;4;3;210;USD;745000
21070;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;4;3;1;95;USD;179000
21071;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;2;64;USD;49546
21072;Colombia;Antioquia;Medellin;Apartamento;Venta;3;3;2;74;USD;57803
21073;Argentina;Capital Federal;Palermo;Departamento;Venta;1;1;1;22;USD;83000
21074;Argentina;Capital Federal;Palermo;Departamento;Venta;3;2;2;77;USD;260000
21075;Argentina;Capital Federal;Centro / Microcentro;Departamento;Venta;2;1;1;33;USD;82000
21076;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;82;USD;123865
21077;Argentina;Cordoba;Cordoba;Departamento;Venta;2;1;1;40;USD;38900
21078;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;4;3;1;95;USD;175000
21079;Argentina;Capital Federal;Puerto Madero;Departamento;Venta;2;1;1;80;USD;440000
21080;Argentina;Capital Federal;Retiro;Departamento;Venta;2;1;1;31;USD;78000
21081;Argentina;Bs.As. G.B.A. Zona Sur;Quilmes;Departamento;Venta;2;1;1;46;USD;75000
21082;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;1;1;1;37;USD;87000
21083;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;38;USD;75000
21084;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;2;2;55;USD;107800
21085;Argentina;Capital Federal;San Cristobal;Departamento;Venta;1;1;1;31;USD;57000
21086;Argentina;Capital Federal;Belgrano;Departamento;Venta;4;3;2;110;USD;360000
21087;Argentina;Bs.As. G.B.A. Zona Sur;Ezeiza;Departamento;Venta;2;1;1;68;USD;109000
21088;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;47;USD;93000
21089;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;1;62;USD;35783
21090;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;2;64;USD;50922
21091;Argentina;Capital Federal;Almagro;Departamento;Venta;3;2;1;60;USD;165000
21092;Argentina;Capital Federal;Palermo;Departamento;Venta;2;1;1;33;USD;95000
21093;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;34;USD;47000
21094;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;2;112;USD;110102
21095;Argentina;Buenos Aires Interior;Bahia Blanca;Departamento;Venta;5;2;3;90;USD;230000
21096;Colombia;Antioquia;Envigado;Apartamento;Venta;3;3;2;73;USD;74319
21097;Argentina;Capital Federal;Recoleta;Departamento;Venta;6;4;2;268;USD;865000
21098;Argentina;Cordoba;Cordoba;Departamento;Venta;5;3;1;106;USD;119999
21099;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;3;2;2;95;USD;149000
21100;Argentina;Capital Federal;Palermo;Departamento;Venta;3;2;2;90;USD;233000
21101;Colombia;Antioquia;Medellin;Apartamento;Venta;3;3;2;98;USD;132122
21102;Argentina;Bs.As. G.B.A. Zona Norte;San Miguel;Departamento;Venta;2;1;1;35;USD;64500
21103;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;40;USD;95000
21104;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;38;USD;84000
21105;Argentina;Capital Federal;Boca;Departamento;Venta;2;1;1;44;USD;80000
21106;Argentina;Bs.As. G.B.A. Zona Norte;Escobar;Departamento;Venta;4;3;1;100;USD;85000
21107;Argentina;Capital Federal;Caballito;Departamento;Venta;3;2;2;80;USD;192000
21108;Argentina;Capital Federal;Recoleta;Departamento;Venta;6;4;3;231;USD;795000
21109;Argentina;Capital Federal;Tribunales;Departamento;Venta;3;2;1;58;USD;110000
21110;Argentina;Capital Federal;Almagro;Departamento;Venta;4;3;2;124;USD;219000
21111;Colombia;Antioquia;Medellin;Apartamento;Venta;4;4;1;175;USD;123865
21112;Argentina;Capital Federal;Nunez;Departamento;Venta;3;2;2;100;USD;405000
21113;Colombia;Atlantico;Barranquilla;Apartamento;Venta;3;3;3;156;USD;82576
21114;Argentina;Capital Federal;Villa Devoto;Departamento;Venta;3;2;1;56;USD;125000
21115;Argentina;Capital Federal;Liniers;Departamento;Venta;2;1;1;47;USD;85000
21116;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;163;USD;440407
21117;Argentina;Capital Federal;San Telmo;Departamento;Venta;1;1;1;26;USD;66800
21118;Argentina;Capital Federal;Recoleta;Departamento;Venta;5;3;2;160;USD;850000
21119;Argentina;Capital Federal;Parque Chacabuco;Departamento;Venta;2;1;1;43;USD;80000
21120;Argentina;Capital Federal;Balvanera;Departamento;Venta;3;2;2;66;USD;125000
21121;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;1;54;USD;31654
21122;Argentina;Bs.As. G.B.A. Zona Sur;Ezeiza;Departamento;Venta;3;2;1;52;USD;55000
21123;Colombia;Atlantico;Barranquilla;Apartamento;Venta;3;3;2;105;USD;86705
21124;Argentina;Capital Federal;Monserrat;Departamento;Venta;3;2;1;50;USD;120000
21125;Argentina;Santa Fe;Rosario;Departamento;Venta;5;3;1;85;USD;42000
21126;Argentina;Capital Federal;Balvanera;Departamento;Venta;5;4;4;200;USD;650000
21127;Colombia;Risaralda;Pereira;Apartamento;Venta;4;4;3;108;USD;72942
21128;Argentina;Capital Federal;Tribunales;Departamento;Venta;2;1;1;58;USD;140661
21129;Argentina;Cordoba;Cordoba;Departamento;Venta;4;1;1;57;USD;72000
21130;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;1;50;USD;71900
21131;Argentina;Capital Federal;Villa Lugano;Departamento;Venta;3;2;1;50;USD;53000
21132;Argentina;Capital Federal;Parque Centenario;Departamento;Venta;2;1;1;37;USD;85000
21133;Argentina;Bs.As. G.B.A. Zona Norte;Pilar;Departamento;Venta;3;2;1;68;USD;87000
21134;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;36;USD;82000
21135;Colombia;Atlantico;Barranquilla;Apartamento;Venta;2;2;3;105;USD;110102
21136;Argentina;Capital Federal;Belgrano;Departamento;Venta;4;3;3;180;USD;680000
21137;Argentina;Capital Federal;Palermo;Departamento;Venta;3;1;2;73;USD;330000
21138;Colombia;Valle del Cauca;Cali;Apartamento;Venta;2;2;2;85;USD;96339
21139;Argentina;Capital Federal;Retiro;Departamento;Venta;2;1;1;51;USD;220000
21140;Argentina;Capital Federal;Recoleta;Departamento;Venta;3;2;1;81;USD;330000
21141;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;2;97;USD;250000
21142;Argentina;Cordoba;Cordoba;Departamento;Venta;4;2;1;37;USD;38000
21143;Argentina;Bs.As. G.B.A. Zona Oeste;La Matanza;Departamento;Venta;2;1;1;28;USD;62000
21144;Argentina;Neuquen;San Martin de los Andes;Departamento;Venta;3;2;2;72;USD;215000
21145;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Departamento;Venta;4;2;1;86;USD;105000
21146;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;1;1;1;60;USD;119736
21147;Argentina;Bs.As. G.B.A. Zona Sur;Quilmes;Departamento;Venta;4;3;3;170;USD;670000
21148;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;3;2;1;58;USD;160000
21149;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;4;144;USD;198183
21150;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;3;120;USD;160000
21151;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;2;143;USD;178915
21152;Colombia;Antioquia;Bello;Apartamento;Venta;3;3;2;54;USD;45417
21153;Argentina;Bs.As. G.B.A. Zona Norte;San Fernando;Departamento;Venta;3;2;1;51;USD;69000
21154;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;1;75;USD;89000
21155;Colombia;Antioquia;Envigado;Apartamento;Venta;3;3;2;68;USD;66061
21156;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;2;173;USD;220204
21157;Argentina;Capital Federal;Recoleta;Departamento;Venta;3;2;1;99;USD;299000
21158;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;1;1;2;67;USD;143132
21159;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;63;USD;115000
21160;Argentina;Bs.As. G.B.A. Zona Sur;Lanus;Departamento;Venta;1;1;1;37;USD;69000
21161;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;4;207;USD;206441
21162;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;3;119;USD;206441
21163;Argentina;Santa Fe;Rosario;Departamento;Venta;4;3;1;108;USD;300000
21164;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Departamento;Venta;2;1;1;46;USD;92000
